[2023-04-03 11:39:21] INFO: CheckM v1.2.2
[2023-04-03 11:39:21] INFO: checkm qa -o 7 xanthomonas.ms genomes.checkm
[2023-04-03 11:39:21] INFO: CheckM data: /home/djs217/checkm/data
[2023-04-03 11:39:21] INFO: [CheckM - qa] Tabulating genome statistics.
[2023-04-03 11:39:21] INFO: Calculating AAI between multi-copy marker genes.
[2023-04-03 11:39:21] INFO: Reading HMM info from file.
[2023-04-03 11:39:25] INFO: Parsing HMM hits to marker genes:
Bin Id	Marker Id	Gene Ids
GCA_900018785.1_Xanthomonas_massiliensis_genomic	PF02421.13	FCOY01000006.1_665,FCOY01000006.1_816
GCA_900018785.1_Xanthomonas_massiliensis_genomic	PF01503.12	FCOY01000006.1_435,FCOY01000006.1_802
GCA_900018785.1_Xanthomonas_massiliensis_genomic	PF02600.11	FCOY01000007.1_369,FCOY01000007.1_904
GCA_900018785.1_Xanthomonas_massiliensis_genomic	PF01478.13	FCOY01000007.1_518,FCOY01000007.1_661
GCA_900143175.1_ASM90014317v1_genomic	PF11720.3	FRDD01000012.1_92,FRDD01000012.1_99
GCA_900143175.1_ASM90014317v1_genomic	PF04380.8	FRDD01000029.1_4,FRDD01000029.1_7
GCA_903989455.1_ASM90398945v1_genomic	PF02823.11	LR861803.1_3062,LR861803.1_3399
GCA_903989455.1_ASM90398945v1_genomic	PF00574.18	LR861803.1_1046,LR861803.1_1077
GCA_905142475.1_LMG_31884_genomic	TIGR03558	LR990730.1_2607,LR990730.1_4456
GCA_905142475.1_LMG_31884_genomic	PF13857.1	LR990730.1_4127,LR990730.1_4194
GCA_905142475.1_LMG_31884_genomic	PF12992.2	LR990730.1_4407,LR990730.1_4410
GCA_905142475.1_LMG_31884_genomic	PF02823.11	LR990730.1_3723,LR990730.1_752
GCA_905142475.1_LMG_31884_genomic	PF00491.16	LR990730.1_1175,LR990730.1_4103
GCA_905142475.1_LMG_31884_genomic	PF07944.7	LR990730.1_1815,LR990730.1_2189
GCA_905187425.1_Xanthomonas_sp._CPBF_424_-_hybrid_assembly_genomic	PF00515.23	LR994544.1_187,LR994544.1_1948
GCA_905187425.1_Xanthomonas_sp._CPBF_424_-_hybrid_assembly_genomic	PF13242.1	LR994544.1_1863,LR994544.1_580
GCA_905187425.1_Xanthomonas_sp._CPBF_424_-_hybrid_assembly_genomic	PF02823.11	LR994544.1_3045,LR994544.1_3405
GCA_905367725.1_Xanthomonas_sp._CPBF_761_hybrid_assembly_2_genomic	PF05193.16	HG999363.1_3473,HG999363.1_617
GCA_905367725.1_Xanthomonas_sp._CPBF_761_hybrid_assembly_2_genomic	PF00675.15	HG999363.1_3473,HG999363.1_617
GCA_905367725.1_Xanthomonas_sp._CPBF_761_hybrid_assembly_2_genomic	PF09369.5	HG999363.1_3402,HG999363.1_47
GCA_905367725.1_Xanthomonas_sp._CPBF_761_hybrid_assembly_2_genomic	PF08019.7	HG999363.1_1144,HG999363.1_3510
GCA_905367725.1_Xanthomonas_sp._CPBF_761_hybrid_assembly_2_genomic	PF02230.11	HG999363.1_3485,HG999363.1_626
GCA_905367725.1_Xanthomonas_sp._CPBF_761_hybrid_assembly_2_genomic	PF02823.11	HG999363.1_2913,HG999363.1_3264
GCA_905367735.1_Xanthomonas_sp._CPBF_766_hybrid_assembly_2_genomic	PF00515.23	HG999364.1_2203,HG999364.1_3087
GCA_905367735.1_Xanthomonas_sp._CPBF_766_hybrid_assembly_2_genomic	PF11855.3	HG999364.1_2045,HG999364.1_3910
GCA_905367735.1_Xanthomonas_sp._CPBF_766_hybrid_assembly_2_genomic	PF13835.1	HG999364.1_2046,HG999364.1_3909
GCA_905367735.1_Xanthomonas_sp._CPBF_766_hybrid_assembly_2_genomic	PF02823.11	HG999364.1_2926,HG999364.1_3321
[2023-04-03 11:40:13] INFO: { Current stage: 0:00:51.361 || Total: 0:00:51.361 }
