[2023-04-03 11:38:30] INFO: CheckM v1.2.2
[2023-04-03 11:38:30] INFO: checkm qa -o 6 xanthomonas.ms genomes.checkm
[2023-04-03 11:38:30] INFO: CheckM data: /home/djs217/checkm/data
[2023-04-03 11:38:30] INFO: [CheckM - qa] Tabulating genome statistics.
[2023-04-03 11:38:30] INFO: Calculating AAI between multi-copy marker genes.
[2023-04-03 11:38:30] INFO: Reading HMM info from file.
[2023-04-03 11:38:33] INFO: Parsing HMM hits to marker genes:
Bin Id	Marker Id	Gene Ids
GCA_002939785.1_ASM293978v1_genomic	PF01436.16	MDEC01000002.1_171,MDEC01000022.1_71
GCA_002939785.1_ASM293978v1_genomic	PF05635.6	MDEC01000012.1_59,MDEC01000034.1_2
GCA_002939865.1_ASM293986v1_genomic	PF00515.23	MDEE01000028.1_37,MDEE01000045.1_13,MDEE01000046.1_25
GCA_002939865.1_ASM293986v1_genomic	PF00308.13	MDEE01000003.1_83,MDEE01000012.1_39
GCA_002939865.1_ASM293986v1_genomic	PF01436.16	MDEE01000013.1_70,MDEE01000031.1_11
GCA_002939865.1_ASM293986v1_genomic	PF12992.2	MDEE01000050.1_21,MDEE01000050.1_24
GCA_002939865.1_ASM293986v1_genomic	PF13714.1	MDEE01000017.1_6,MDEE01000040.1_29
GCA_002939865.1_ASM293986v1_genomic	PF05635.6	MDEE01000002.1_163,MDEE01000011.1_44
GCA_002939865.1_ASM293986v1_genomic	PF07559.9	MDEE01000045.1_34,MDEE01000049.1_26
GCA_002939885.1_ASM293988v1_genomic	TIGR00110	MDED01000010.1_71,MDED01000059.1_3
GCA_002939885.1_ASM293988v1_genomic	PF00515.23	MDED01000002.1_179,MDED01000015.1_5,MDED01000021.1_1
GCA_002939885.1_ASM293988v1_genomic	PF03023.9	MDED01000003.1_160,MDED01000072.1_2
GCA_002939885.1_ASM293988v1_genomic	PF07944.7	MDED01000008.1_19,MDED01000008.1_22,MDED01000059.1_11,MDED01000100.1_1
GCA_002940065.1_ASM294006v1_genomic	TIGR02515	MDEJ01000048.1_1,MDEJ01000257.1_2
GCA_002940065.1_ASM294006v1_genomic	TIGR01439	MDEJ01000043.1_15,MDEJ01000062.1_2
GCA_002940065.1_ASM294006v1_genomic	PF01436.16	MDEJ01000009.1_30,MDEJ01000024.1_31
GCA_002940065.1_ASM294006v1_genomic	PF02230.11	MDEJ01000028.1_34,MDEJ01000060.1_18
GCA_002940065.1_ASM294006v1_genomic	PF05496.7	MDEJ01000014.1_11,MDEJ01000027.1_32
GCA_002940065.1_ASM294006v1_genomic	PF03924.8	MDEJ01000009.1_3,MDEJ01000279.1_2
GCA_002940065.1_ASM294006v1_genomic	PF02823.11	MDEJ01000019.1_25,MDEJ01000111.1_5
GCA_002940065.1_ASM294006v1_genomic	PF07944.7	MDEJ01000073.1_9,MDEJ01000190.1_2
GCA_002940085.1_ASM294008v1_genomic	TIGR00539	MDEK01000005.1_10,MDEK01000014.1_128
GCA_002940085.1_ASM294008v1_genomic	TIGR00517	MDEK01000009.1_63,MDEK01000012.1_99,MDEK01000014.1_127
GCA_002940085.1_ASM294008v1_genomic	TIGR00713	MDEK01000001.1_186,MDEK01000005.1_28
GCA_002940085.1_ASM294008v1_genomic	TIGR01488	MDEK01000002.1_74,MDEK01000012.1_96
GCA_002940085.1_ASM294008v1_genomic	TIGR03804	MDEK01000001.1_179,MDEK01000008.1_149
GCA_002940085.1_ASM294008v1_genomic	TIGR00221	MDEK01000005.1_148,MDEK01000007.1_177
GCA_002940085.1_ASM294008v1_genomic	TIGR01312	MDEK01000013.1_95,MDEK01000014.1_68
GCA_002940085.1_ASM294008v1_genomic	TIGR00110	MDEK01000008.1_132,MDEK01000015.1_44
GCA_002940085.1_ASM294008v1_genomic	PF00515.23	MDEK01000001.1_13,MDEK01000004.1_154,MDEK01000018.1_15
GCA_002940085.1_ASM294008v1_genomic	PF06127.6	MDEK01000010.1_155,MDEK01000021.1_26
GCA_002940085.1_ASM294008v1_genomic	PF05193.16	MDEK01000017.1_20,MDEK01000019.1_44
GCA_002940085.1_ASM294008v1_genomic	PF00675.15	MDEK01000017.1_20,MDEK01000019.1_44
GCA_002940085.1_ASM294008v1_genomic	PF03764.13	MDEK01000015.1_29,MDEK01000029.1_2
GCA_002940085.1_ASM294008v1_genomic	PF04355.8	MDEK01000003.1_252,MDEK01000004.1_190
GCA_002940085.1_ASM294008v1_genomic	PF00704.23	MDEK01000001.1_33,MDEK01000010.1_145,MDEK01000012.1_69
GCA_002940085.1_ASM294008v1_genomic	PF04339.7	MDEK01000006.1_90,MDEK01000012.1_100
GCA_002940085.1_ASM294008v1_genomic	PF02643.10	MDEK01000005.1_23,MDEK01000008.1_66
GCA_002940085.1_ASM294008v1_genomic	PF02867.10	MDEK01000004.1_43,MDEK01000013.1_62
GCA_002940085.1_ASM294008v1_genomic	PF02146.12	MDEK01000004.1_32,MDEK01000004.1_48
GCA_002940085.1_ASM294008v1_genomic	PF05048.8	MDEK01000001.1_179,MDEK01000008.1_149
GCA_002940085.1_ASM294008v1_genomic	PF02789.12	MDEK01000011.1_92,MDEK01000013.1_70
GCA_002940085.1_ASM294008v1_genomic	PF03924.8	MDEK01000001.1_241,MDEK01000001.1_257
GCA_002940085.1_ASM294008v1_genomic	PF03819.12	MDEK01000010.1_153,MDEK01000015.1_128
GCA_002940085.1_ASM294008v1_genomic	PF04069.7	MDEK01000003.1_50,MDEK01000010.1_1
GCA_002940085.1_ASM294008v1_genomic	PF03349.11	MDEK01000013.1_136,MDEK01000025.1_26
GCA_002940085.1_ASM294008v1_genomic	PF02163.17	MDEK01000001.1_154,MDEK01000002.1_28
GCA_002940085.1_ASM294008v1_genomic	PF00491.16	MDEK01000004.1_8,MDEK01000012.1_101
GCA_002940085.1_ASM294008v1_genomic	PF08521.5	MDEK01000005.1_96,MDEK01000012.1_110
GCA_002940085.1_ASM294008v1_genomic	PF11720.3	MDEK01000010.1_59,MDEK01000017.1_81
GCA_002940085.1_ASM294008v1_genomic	PF07944.7	MDEK01000002.1_218,MDEK01000016.1_109
GCA_003064105.1_ASM306410v1_genomic	TIGR00614	KZ794590.1_37,KZ794959.1_1
GCA_003064105.1_ASM306410v1_genomic	TIGR01951	KZ794568.1_120,KZ794889.1_2
GCA_003064105.1_ASM306410v1_genomic	TIGR01488	KZ794596.1_10,KZ794624.1_14
GCA_003064105.1_ASM306410v1_genomic	TIGR01980	KZ794646.1_14,KZ794860.1_1
GCA_003064105.1_ASM306410v1_genomic	TIGR00505	KZ794579.1_60,KZ794980.1_1
GCA_003064105.1_ASM306410v1_genomic	PF12806.2	KZ794576.1_27,KZ794606.1_49
GCA_003064105.1_ASM306410v1_genomic	PF12418.3	KZ794576.1_27,KZ794606.1_49
GCA_003064105.1_ASM306410v1_genomic	PF00923.14	KZ794573.1_90,KZ794874.1_1
GCA_003064105.1_ASM306410v1_genomic	PF01343.13	KZ794579.1_39,KZ794599.1_5
GCA_003064105.1_ASM306410v1_genomic	PF07662.8	KZ794632.1_7,KZ794944.1_1
GCA_003064105.1_ASM306410v1_genomic	PF13857.1	KZ794582.1_37,KZ794617.1_17
GCA_003064105.1_ASM306410v1_genomic	PF00303.14	KZ794614.1_34,KZ794898.1_1
GCA_003064105.1_ASM306410v1_genomic	PF02036.12	KZ794576.1_2,KZ794595.1_2
GCA_003064105.1_ASM306410v1_genomic	PF10385.4	KZ794573.1_37,KZ794891.1_1
GCA_003064105.1_ASM306410v1_genomic	PF02357.14	KZ794573.1_42,KZ795000.1_1
GCA_003064105.1_ASM306410v1_genomic	PF00515.23	KZ794595.1_9,KZ794670.1_10
GCA_003064105.1_ASM306410v1_genomic	PF01025.14	KZ794593.1_10,KZ794998.1_1
GCA_003064105.1_ASM306410v1_genomic	PF01515.14	KZ794577.1_47,KZ794627.1_30
GCA_003064105.1_ASM306410v1_genomic	PF05187.8	KZ794568.1_52,KZ794576.1_24
GCA_003064105.1_ASM306410v1_genomic	PF01807.15	KZ794606.1_16,KZ794612.1_28,KZ794645.1_16
GCA_003064105.1_ASM306410v1_genomic	PF04973.7	KZ794568.1_97,KZ794938.1_1
GCA_003064105.1_ASM306410v1_genomic	PF03886.8	KZ794568.1_54,KZ794804.1_2
GCA_003064105.1_ASM306410v1_genomic	PF00766.14	KZ794568.1_42,KZ794576.1_25
GCA_003064105.1_ASM306410v1_genomic	PF02558.11	KZ794582.1_22,KZ794583.1_54
GCA_003064105.1_ASM306410v1_genomic	PF08546.6	KZ794582.1_22,KZ794583.1_54
GCA_003064105.1_ASM306410v1_genomic	PF06850.6	KZ794643.1_4,KZ794973.1_1
GCA_003064105.1_ASM306410v1_genomic	PF02823.11	KZ794572.1_80,KZ794600.1_27,KZ794876.1_3
GCA_003064105.1_ASM306410v1_genomic	PF00542.14	KZ794573.1_38,KZ794821.1_1
GCA_003064105.1_ASM306410v1_genomic	PF03349.11	KZ794644.1_16,KZ794822.1_2
GCA_003064105.1_ASM306410v1_genomic	PF05166.8	KZ794582.1_38,KZ794982.1_1
GCA_003064105.1_ASM306410v1_genomic	PF09995.4	KZ794668.1_8,KZ794960.1_1
GCA_003064105.1_ASM306410v1_genomic	PF00574.18	KZ794598.1_6,KZ794606.1_8
GCA_003064105.1_ASM306410v1_genomic	PF02104.10	KZ794645.1_9,KZ794878.1_2
GCA_003363875.1_ASM336387v1_genomic	PF00515.23	QRET01000002.1_3550,QRET01000002.1_3611,QRET01000002.1_459
GCA_003363875.1_ASM336387v1_genomic	PF13103.1	QRET01000002.1_2353,QRET01000002.1_3363
GCA_003363875.1_ASM336387v1_genomic	PF05193.16	QRET01000002.1_371&&QRET01000002.1_372,QRET01000002.1_872
GCA_003363875.1_ASM336387v1_genomic	PF00675.15	QRET01000002.1_371&&QRET01000002.1_372,QRET01000002.1_872
GCA_003363875.1_ASM336387v1_genomic	PF01436.16	QRET01000002.1_2386,QRET01000002.1_859
GCA_003363875.1_ASM336387v1_genomic	PF01807.15	QRET01000002.1_2740,QRET01000002.1_60
GCA_003363875.1_ASM336387v1_genomic	PF00574.18	QRET01000002.1_1324,QRET01000002.1_2733
GCA_003363885.1_ASM336388v1_genomic	PF13103.1	QREU01000003.1_1196,QREU01000003.1_256
GCA_003363885.1_ASM336388v1_genomic	PF05193.16	QREU01000001.1_16&&QREU01000001.1_17,QREU01000001.1_519
GCA_003363885.1_ASM336388v1_genomic	PF00675.15	QREU01000001.1_16&&QREU01000001.1_17,QREU01000001.1_519
GCA_003363885.1_ASM336388v1_genomic	PF01436.16	QREU01000001.1_515,QREU01000003.1_343
GCA_003363885.1_ASM336388v1_genomic	PF05635.6	QREU01000001.1_408,QREU01000003.1_48
GCA_003363885.1_ASM336388v1_genomic	PF06903.7	QREU01000001.1_316,QREU01000001.1_318
GCA_004136375.1_ASM413637v1_genomic	PF00515.23	CP031697.1_1240,CP031697.1_1308
GCA_004136375.1_ASM413637v1_genomic	PF13857.1	CP031697.1_4442,CP031697.1_4493
GCA_008119715.1_ASM811971v1_genomic	TIGR00517	NQYO01000001.1_14,NQYO01000007.1_12
GCA_008119715.1_ASM811971v1_genomic	TIGR03303	NQYO01000191.1_1,NQYO01000295.1_1
GCA_008119715.1_ASM811971v1_genomic	TIGR01488	NQYO01000007.1_9,NQYO01000306.1_1
GCA_008119715.1_ASM811971v1_genomic	TIGR03804	NQYO01000070.1_36,NQYO01000182.1_23
GCA_008119715.1_ASM811971v1_genomic	TIGR00221	NQYO01000042.1_13,NQYO01000200.1_4
GCA_008119715.1_ASM811971v1_genomic	TIGR01312	NQYO01000003.1_30,NQYO01000047.1_3
GCA_008119715.1_ASM811971v1_genomic	TIGR00110	NQYO01000017.1_8,NQYO01000023.1_29
GCA_008119715.1_ASM811971v1_genomic	PF00515.23	NQYO01000007.1_2,NQYO01000012.1_1,NQYO01000021.1_10,NQYO01000036.1_31,NQYO01000186.1_8
GCA_008119715.1_ASM811971v1_genomic	PF00923.14	NQYO01000129.1_18,NQYO01000129.1_20
GCA_008119715.1_ASM811971v1_genomic	PF06127.6	NQYO01000061.1_26,NQYO01000170.1_9
GCA_008119715.1_ASM811971v1_genomic	PF01210.18	NQYO01000052.1_37,NQYO01000078.1_6
GCA_008119715.1_ASM811971v1_genomic	PF05193.16	NQYO01000015.1_3,NQYO01000078.1_15
GCA_008119715.1_ASM811971v1_genomic	PF00675.15	NQYO01000015.1_3,NQYO01000078.1_15
GCA_008119715.1_ASM811971v1_genomic	PF03764.13	NQYO01000023.1_16,NQYO01000069.1_2
GCA_008119715.1_ASM811971v1_genomic	PF04355.8	NQYO01000026.1_29,NQYO01000053.1_5
GCA_008119715.1_ASM811971v1_genomic	PF08019.7	NQYO01000155.1_13,NQYO01000185.1_1
GCA_008119715.1_ASM811971v1_genomic	PF01938.15	NQYO01000040.1_22,NQYO01000145.1_23
GCA_008119715.1_ASM811971v1_genomic	PF02643.10	NQYO01000017.1_76,NQYO01000090.1_23
GCA_008119715.1_ASM811971v1_genomic	PF02867.10	NQYO01000008.1_14,NQYO01000138.1_44
GCA_008119715.1_ASM811971v1_genomic	PF00317.16	NQYO01000008.1_14,NQYO01000138.1_44
GCA_008119715.1_ASM811971v1_genomic	PF05496.7	NQYO01000022.1_12,NQYO01000073.1_1
GCA_008119715.1_ASM811971v1_genomic	PF13714.1	NQYO01000037.1_10,NQYO01000193.1_7
GCA_008119715.1_ASM811971v1_genomic	PF01566.13	NQYO01000041.1_8,NQYO01000183.1_22
GCA_008119715.1_ASM811971v1_genomic	PF02146.12	NQYO01000008.1_23,NQYO01000008.1_9
GCA_008119715.1_ASM811971v1_genomic	PF05048.8	NQYO01000070.1_36,NQYO01000182.1_23
GCA_008119715.1_ASM811971v1_genomic	PF03924.8	NQYO01000034.1_16,NQYO01000034.1_2
GCA_008119715.1_ASM811971v1_genomic	PF03819.12	NQYO01000124.1_2,NQYO01000214.1_6
GCA_008119715.1_ASM811971v1_genomic	PF00704.23	NQYO01000066.1_6,NQYO01000124.1_10
GCA_008119715.1_ASM811971v1_genomic	PF03349.11	NQYO01000104.1_7,NQYO01000142.1_9
GCA_008119715.1_ASM811971v1_genomic	PF00491.16	NQYO01000007.1_14,NQYO01000008.1_46
GCA_008119715.1_ASM811971v1_genomic	PF08521.5	NQYO01000007.1_23,NQYO01000033.1_11
GCA_008119715.1_ASM811971v1_genomic	PF00574.18	NQYO01000010.1_9,NQYO01000023.1_38
GCA_008119715.1_ASM811971v1_genomic	PF11720.3	NQYO01000022.1_5,NQYO01000194.1_5
GCA_008119715.1_ASM811971v1_genomic	PF07944.7	NQYO01000032.1_14,NQYO01000252.1_5
GCA_008119715.1_ASM811971v1_genomic	PF11743.3	NQYO01000283.1_1,NQYO01000331.1_1
GCA_008119715.1_ASM811971v1_genomic	PF04359.9	NQYO01000006.1_1,NQYO01000285.1_1
GCA_009192945.1_ASM919294v1_genomic	TIGR01488	NSET01000016.1_14,NSET01000064.1_41
GCA_009192945.1_ASM919294v1_genomic	TIGR00128	NSET01000042.1_23,NSET01000044.1_47
GCA_009192945.1_ASM919294v1_genomic	TIGR00110	NSET01000021.1_78,NSET01000035.1_10
GCA_009192945.1_ASM919294v1_genomic	PF01343.13	NSET01000033.1_39,NSET01000041.1_6
GCA_009192945.1_ASM919294v1_genomic	PF13857.1	NSET01000033.1_7,NSET01000036.1_14
GCA_009192945.1_ASM919294v1_genomic	PF01512.12	NSET01000037.1_3,NSET01000062.1_75
GCA_009192945.1_ASM919294v1_genomic	PF10589.4	NSET01000037.1_3,NSET01000062.1_75
GCA_009192945.1_ASM919294v1_genomic	PF08482.5	NSET01000021.1_111,NSET01000140.1_2
GCA_009192945.1_ASM919294v1_genomic	PF01202.17	NSET01000027.1_29,NSET01000065.1_31
GCA_009192945.1_ASM919294v1_genomic	PF06966.7	NSET01000019.1_4,NSET01000064.1_30
GCA_009192945.1_ASM919294v1_genomic	PF02075.12	NSET01000004.1_128,NSET01000022.1_46
GCA_009192945.1_ASM919294v1_genomic	PF01807.15	NSET01000031.1_31,NSET01000033.1_28
GCA_009192945.1_ASM919294v1_genomic	PF12867.2	NSET01000021.1_222,NSET01000042.1_30
GCA_009192945.1_ASM919294v1_genomic	PF13186.1	NSET01000004.1_94,NSET01000037.1_5
GCA_009192945.1_ASM919294v1_genomic	PF05496.7	NSET01000004.1_124,NSET01000006.1_50
GCA_009192945.1_ASM919294v1_genomic	PF13714.1	NSET01000036.1_1,NSET01000044.1_37
GCA_009192945.1_ASM919294v1_genomic	PF03924.8	NSET01000053.1_12,NSET01000053.1_21
GCA_009192945.1_ASM919294v1_genomic	PF00491.16	NSET01000016.1_11,NSET01000023.1_18
GCA_009192945.1_ASM919294v1_genomic	PF08521.5	NSET01000016.1_6,NSET01000032.1_105
GCA_009192945.1_ASM919294v1_genomic	PF00574.18	NSET01000022.1_66,NSET01000044.1_88
GCA_009192945.1_ASM919294v1_genomic	PF10099.4	NSET01000064.1_11,NSET01000064.1_36
GCA_009192945.1_ASM919294v1_genomic	PF07944.7	NSET01000035.1_18,NSET01000087.1_9
GCA_009769165.1_ASM976916v1_genomic	TIGR00517	CP043476.1_2863,CP043476.1_309
GCA_009769165.1_ASM976916v1_genomic	TIGR00004	CP043476.1_2533,CP043476.1_4121
GCA_009769165.1_ASM976916v1_genomic	TIGR03558	CP043476.1_1478,CP043476.1_3472
GCA_009769165.1_ASM976916v1_genomic	TIGR01439	CP043476.1_241,CP043476.1_3642
GCA_009769165.1_ASM976916v1_genomic	TIGR00556	CP043476.1_2030,CP043476.1_2650,CP043476.1_3596
GCA_009769165.1_ASM976916v1_genomic	TIGR01488	CP043476.1_312,CP043476.1_3969
GCA_009769165.1_ASM976916v1_genomic	TIGR00998	CP043476.1_3047,CP043476.1_618
GCA_009769165.1_ASM976916v1_genomic	TIGR02448	CP043476.1_1704,CP043476.1_3611
GCA_009769165.1_ASM976916v1_genomic	PF04299.7	CP043476.1_2014,CP043476.1_2137,CP043476.1_3444
GCA_009769165.1_ASM976916v1_genomic	PF02421.13	CP043476.1_3583,CP043476.1_3619
GCA_009769165.1_ASM976916v1_genomic	PF13857.1	CP043476.1_2293,CP043476.1_398
GCA_009769165.1_ASM976916v1_genomic	PF01512.12	CP043476.1_1608,CP043476.1_487
GCA_009769165.1_ASM976916v1_genomic	PF10589.4	CP043476.1_1608,CP043476.1_487
GCA_009769165.1_ASM976916v1_genomic	PF00308.13	CP043476.1_1671,CP043476.1_561
GCA_009769165.1_ASM976916v1_genomic	PF05193.16	CP043476.1_1650,CP043476.1_2214
GCA_009769165.1_ASM976916v1_genomic	PF00675.15	CP043476.1_1650,CP043476.1_2214
GCA_009769165.1_ASM976916v1_genomic	PF11855.3	CP043476.1_1373,CP043476.1_3801
GCA_009769165.1_ASM976916v1_genomic	PF01619.13	CP043476.1_1354,CP043476.1_3871
GCA_009769165.1_ASM976916v1_genomic	PF03764.13	CP043476.1_3095,CP043476.1_741
GCA_009769165.1_ASM976916v1_genomic	PF04339.7	CP043476.1_308,CP043476.1_3739
GCA_009769165.1_ASM976916v1_genomic	PF13835.1	CP043476.1_1372,CP043476.1_3802
GCA_009769165.1_ASM976916v1_genomic	PF07063.8	CP043476.1_1299,CP043476.1_2026
GCA_009769165.1_ASM976916v1_genomic	PF02230.11	CP043476.1_2263,CP043476.1_2723
GCA_009769165.1_ASM976916v1_genomic	PF00545.15	CP043476.1_1580,CP043476.1_3193
GCA_009769165.1_ASM976916v1_genomic	PF02867.10	CP043476.1_1827,CP043476.1_1863
GCA_009769165.1_ASM976916v1_genomic	PF00317.16	CP043476.1_1827,CP043476.1_1863
GCA_009769165.1_ASM976916v1_genomic	PF05496.7	CP043476.1_3745,CP043476.1_376
GCA_009769165.1_ASM976916v1_genomic	PF13714.1	CP043476.1_2304,CP043476.1_2883
GCA_009769165.1_ASM976916v1_genomic	PF02146.12	CP043476.1_1799,CP043476.1_1828
GCA_009769165.1_ASM976916v1_genomic	PF03819.12	CP043476.1_2651,CP043476.1_2969,CP043476.1_853
GCA_009769165.1_ASM976916v1_genomic	PF00491.16	CP043476.1_1776,CP043476.1_307
GCA_009769165.1_ASM976916v1_genomic	PF08521.5	CP043476.1_2424,CP043476.1_298
GCA_011761725.1_ASM1176172v1_genomic	PF00476.15	JAASRG010000003.1_135,JAASRG010000006.1_181
GCA_011761725.1_ASM1176172v1_genomic	PF13482.1	JAASRG010000002.1_656,JAASRG010000003.1_135
GCA_011761725.1_ASM1176172v1_genomic	PF01436.16	JAASRG010000001.1_287,JAASRG010000002.1_85
GCA_011761725.1_ASM1176172v1_genomic	PF12992.2	JAASRG010000002.1_759,JAASRG010000002.1_762
GCA_011761725.1_ASM1176172v1_genomic	PF02823.11	JAASRG010000001.1_1148,JAASRG010000001.1_1607
GCA_012848175.1_ASM1284817v1_genomic	TIGR02490	CP051651.1_1585,CP051651.1_3892
GCA_012848175.1_ASM1284817v1_genomic	TIGR01395	CP051651.1_1588,CP051651.1_3884
GCA_012848175.1_ASM1284817v1_genomic	PF00515.23	CP051651.1_2713,CP051651.1_2761,CP051651.1_955
GCA_012848175.1_ASM1284817v1_genomic	PF00577.15	CP051651.1_1069,CP051651.1_252
GCA_012848175.1_ASM1284817v1_genomic	PF13953.1	CP051651.1_1069,CP051651.1_252
GCA_012848175.1_ASM1284817v1_genomic	PF05193.16	CP051651.1_248,CP051651.1_417&&CP051651.1_418
GCA_012848175.1_ASM1284817v1_genomic	PF00675.15	CP051651.1_248,CP051651.1_417&&CP051651.1_418
GCA_012848175.1_ASM1284817v1_genomic	PF01436.16	CP051651.1_1688,CP051651.1_241
GCA_012848175.1_ASM1284817v1_genomic	PF07559.9	CP051651.1_1586,CP051651.1_3892
GCA_013112235.1_ASM1311223v1_genomic	TIGR01051	JABFFS010000001.1_413,JABFFS010000002.1_31
GCA_013112235.1_ASM1311223v1_genomic	PF00308.13	JABFFS010000001.1_3711,JABFFS010000001.1_949
GCA_013112235.1_ASM1311223v1_genomic	PF00542.14	JABFFS010000001.1_1878,JABFFS010000002.1_18
GCA_014195785.1_ASM1419578v1_genomic	PF01436.16	JACICK010000002.1_744,JACICK010000004.1_72
GCA_014195785.1_ASM1419578v1_genomic	PF12992.2	JACICK010000002.1_42,JACICK010000002.1_45
GCA_014195785.1_ASM1419578v1_genomic	PF02823.11	JACICK010000001.1_116,JACICK010000001.1_566
GCA_014195785.1_ASM1419578v1_genomic	PF13638.1	JACICK010000003.1_504,JACICK010000003.1_675
GCA_014195835.1_ASM1419583v1_genomic	TIGR01395	JACICM010000001.1_746,JACICM010000002.1_135
GCA_014195835.1_ASM1419583v1_genomic	PF01436.16	JACICM010000001.1_346,JACICM010000002.1_25
GCA_014195835.1_ASM1419583v1_genomic	PF12992.2	JACICM010000001.1_1043,JACICM010000001.1_1046
GCA_014195835.1_ASM1419583v1_genomic	PF02823.11	JACICM010000003.1_277,JACICM010000006.1_200
GCA_014195835.1_ASM1419583v1_genomic	PF00574.18	JACICM010000005.1_318,JACICM010000011.1_74
GCA_014195835.1_ASM1419583v1_genomic	PF07559.9	JACICM010000001.1_738,JACICM010000002.1_137
GCA_014199075.1_ASM1419907v1_genomic	PF12992.2	JACHNS010000007.1_38,JACHNS010000007.1_41
GCA_014199075.1_ASM1419907v1_genomic	PF02823.11	JACHNS010000001.1_38,JACHNS010000001.1_555
GCA_014199515.1_ASM1419951v1_genomic	PF12992.2	JACIJW010000007.1_150,JACIJW010000007.1_153
GCA_014199515.1_ASM1419951v1_genomic	PF02823.11	JACIJW010000002.1_337,JACIJW010000003.1_458
GCA_014236795.1_ASM1423679v1_genomic	TIGR02544	CP049017.1_2287,CP049017.1_271
GCA_014236795.1_ASM1423679v1_genomic	TIGR00517	CP049017.1_1014,CP049017.1_2200,CP049017.1_2291
GCA_014236795.1_ASM1423679v1_genomic	TIGR01403	CP049017.1_2299,CP049017.1_263
GCA_014236795.1_ASM1423679v1_genomic	TIGR01102	CP049017.1_2300,CP049017.1_264
GCA_014236795.1_ASM1423679v1_genomic	TIGR01404	CP049017.1_2297,CP049017.1_268
GCA_014236795.1_ASM1423679v1_genomic	TIGR02516	CP049017.1_2308,CP049017.1_279
GCA_014236795.1_ASM1423679v1_genomic	TIGR01488	CP049017.1_1011,CP049017.1_2354
GCA_014236795.1_ASM1423679v1_genomic	TIGR01401	CP049017.1_2298,CP049017.1_276
GCA_014236795.1_ASM1423679v1_genomic	TIGR02551	CP049017.1_2301,CP049017.1_265
GCA_014236795.1_ASM1423679v1_genomic	TIGR00110	CP049017.1_283,CP049017.1_3557,CP049017.1_4242
GCA_014236795.1_ASM1423679v1_genomic	PF13103.1	CP049017.1_1776,CP049017.1_3052
GCA_014236795.1_ASM1423679v1_genomic	PF01343.13	CP049017.1_1727,CP049017.1_4037
GCA_014236795.1_ASM1423679v1_genomic	PF04299.7	CP049017.1_1500,CP049017.1_2533
GCA_014236795.1_ASM1423679v1_genomic	PF05193.16	CP049017.1_293,CP049017.1_3456,CP049017.1_3765
GCA_014236795.1_ASM1423679v1_genomic	PF00675.15	CP049017.1_293,CP049017.1_3456,CP049017.1_3765
GCA_014236795.1_ASM1423679v1_genomic	PF05048.8	CP049017.1_2649,CP049017.1_3546
GCA_014236795.1_ASM1423679v1_genomic	PF07720.7	CP049017.1_2296,CP049017.1_246
GCA_014236795.1_ASM1423679v1_genomic	PF04339.7	CP049017.1_1015,CP049017.1_1391
GCA_014236795.1_ASM1423679v1_genomic	PF13549.1	CP049017.1_3420,CP049017.1_3536
GCA_014236795.1_ASM1423679v1_genomic	PF13607.1	CP049017.1_3420,CP049017.1_3536
GCA_014236795.1_ASM1423679v1_genomic	PF13380.1	CP049017.1_3420,CP049017.1_3536
GCA_014236795.1_ASM1423679v1_genomic	PF02867.10	CP049017.1_3726,CP049017.1_4276
GCA_014236795.1_ASM1423679v1_genomic	PF03819.12	CP049017.1_148,CP049017.1_694
GCA_014236795.1_ASM1423679v1_genomic	PF00491.16	CP049017.1_1016,CP049017.1_3847
GCA_014236795.1_ASM1423679v1_genomic	PF08521.5	CP049017.1_1025,CP049017.1_1467,CP049017.1_640
GCA_014236795.1_ASM1423679v1_genomic	PF00574.18	CP049017.1_245,CP049017.1_2878
GCA_014236795.1_ASM1423679v1_genomic	PF11720.3	CP049017.1_1786,CP049017.1_3496
GCA_014236795.1_ASM1423679v1_genomic	PF07944.7	CP049017.1_1286,CP049017.1_1294,CP049017.1_1449
GCA_014836395.1_ASM1483639v1_genomic	TIGR00539	JACSQX010000002.1_304,JACSQX010000022.1_17
GCA_014836395.1_ASM1483639v1_genomic	TIGR00517	JACSQX010000004.1_241,JACSQX010000012.1_32,JACSQX010000022.1_18
GCA_014836395.1_ASM1483639v1_genomic	TIGR00004	JACSQX010000002.1_284,JACSQX010000004.1_85
GCA_014836395.1_ASM1483639v1_genomic	TIGR01488	JACSQX010000003.1_292,JACSQX010000012.1_29
GCA_014836395.1_ASM1483639v1_genomic	TIGR02448	JACSQX010000014.1_88,JACSQX010000022.1_2
GCA_014836395.1_ASM1483639v1_genomic	TIGR00128	JACSQX010000004.1_243,JACSQX010000012.1_108
GCA_014836395.1_ASM1483639v1_genomic	TIGR00110	JACSQX010000004.1_61,JACSQX010000008.1_124
GCA_014836395.1_ASM1483639v1_genomic	PF00515.23	JACSQX010000002.1_267,JACSQX010000014.1_14
GCA_014836395.1_ASM1483639v1_genomic	PF13103.1	JACSQX010000002.1_69,JACSQX010000014.1_45
GCA_014836395.1_ASM1483639v1_genomic	PF06127.6	JACSQX010000010.1_104,JACSQX010000013.1_26
GCA_014836395.1_ASM1483639v1_genomic	PF01580.13	JACSQX010000001.1_487,JACSQX010000008.1_37
GCA_014836395.1_ASM1483639v1_genomic	PF02421.13	JACSQX010000001.1_359,JACSQX010000016.1_8
